date,return
1995-08-31,0.000832178554953
1995-09-01,0.004432136892753
1995-09-05,0.009377614453493
1995-09-06,0.001911239344262
1995-09-07,0.000546260882741
1995-09-08,0.003814900679245
1995-09-11,0.002716032910884
1995-09-12,0.004602907109078
1995-09-13,0.004581765676995
1995-09-14,0.009123472062401
1995-09-15,-0.000269511424014
1995-09-18,-0.003744171122995
1995-09-19,0.004831780853918
1995-09-20,0.004806837606838
1995-09-21,-0.008240747041571
1995-09-22,0.000269328681323
1995-09-25,-0.00160857449089
1995-09-26,-0.000267989494784
1995-09-27,-0.00080576466909
1995-09-28,0.007522843652096
1995-09-29,-0.001867111993269
1995-10-02,-0.005074849234322
1995-10-03,0.001074113856069
1995-10-04,-0.001072961373391
1995-10-05,0.00295250698174
1995-10-06,0.000803659413387
1995-10-09,-0.008293657180231
1995-10-10,-0.000538674567066
1995-10-11,0.003238867907359
1995-10-12,0.006188253616708
1995-10-13,0.003208556149733
1995-10-16,-0.00479829424307
1995-10-17,0.00669479309677
1995-10-18,0.002926756646912
1995-10-19,0.004775388668765
1995-10-20,-0.00607226187962
1995-10-23,-0.002124834972567
1995-10-24,0.001064679755062
1995-10-25,-0.008242883872295
1995-10-26,-0.009114431411845
1995-10-27,0.007575757575758
1995-10-30,0.006444683136412
1995-10-31,-0.004268943436499
1995-11-01,0.008037727759914
1995-11-02,0.006379590753506
1995-11-03,0.001320216646776
1995-11-06,-0.003428739825215
1995-11-07,-0.003704820501701
1995-11-08,0.009032093517535
1995-11-09,0.003686996260766
1995-11-10,-0.000525498426023
1995-11-13,-0.001049869648184
1995-11-14,-0.006568194697379
1995-11-15,0.010049426438881
1995-11-16,0.005500102318015
1995-11-17,0.003125
1995-11-20,-0.005192107995846
1995-11-21,0.008088501043841
1995-11-22,-0.003106397905648
1995-11-24,0.002597545737331
1995-11-27,0.000258619126365
1995-11-28,0.010615838935962
1995-11-29,0.001024853954622
1995-11-30,-0.002303134681968
1995-12-01,0.001282283248668
1995-12-04,0.012298247455464
1995-12-05,0.006581414328524
1995-12-06,0.002262643175722
1995-12-07,-0.005268074475123
1995-12-08,0.003278318704902
1995-12-11,0.004273089410228
1995-12-12,-0.003003758350508
1995-12-13,0.00627790472903
1995-12-14,-0.00723674251497
1995-12-15,0.000204288764428
1995-12-18,-0.019211324570273
1995-12-19,0.010566564948454
1995-12-20,-0.009692209321127
1995-12-21,0.005150663160655
1995-12-22,0.003587792326677
1995-12-26,0.004851094302449
1995-12-27,-0.000508943089431
1995-12-28,-0.001016777644557
1995-12-29,0.001271842256971
1996-01-02,0.010674253600907
1996-01-03,0.002766339648035
1996-01-04,-0.009529388164494
1996-01-05,-0.00202531809646
1996-01-08,0.003805551541797
1996-01-09,-0.017184743415526
1996-01-10,-0.013114295361662
1996-01-11,0.005993093063548
1996-01-12,-0.001554814474675
1996-01-15,-0.002075229596347
1996-01-16,0.012217760183828
1996-01-17,-0.003081666631056
1996-01-18,0.00334836339896
1996-01-19,0.006676038118678
1996-01-22,0.000254661678158
1996-01-23,0.0022943251764
1996-01-24,0.008140432356923
1996-01-25,-0.003531890279867
1996-01-26,0.008608984268505
1996-01-29,0.004017077463988
1996-01-30,0.008502920069568
1996-01-31,0.010413310685396
1996-02-01,0.003681394332835
1996-02-02,-0.004156122567137
1996-02-05,0.008101730910825
1996-02-06,0.009498770633178
1996-02-07,0.005790110620758
1996-02-08,0.010793498653881
1996-02-09,-0.000236848790553
1996-02-12,0.007595540275489
1996-02-13,-0.002119795316923
1996-02-14,-0.008735803588291
1996-02-15,-0.006191149824661
1996-02-16,-0.004073456505183
1996-02-20,-0.009866425409047
1996-02-21,0.012394054018148
1996-02-22,0.01584336191567
1996-02-23,-0.002835538752363
1996-02-26,-0.014218009478673
1996-02-27,-0.003126169230769
1996-02-28,-0.004580457747612
1996-02-29,-0.00968992248062
1996-03-01,0.015899835616438
1996-03-04,0.005778957020617
1996-03-05,0.009337200321848
1996-03-06,-0.008777244781784
1996-03-07,0.005026295393133
1996-03-08,-0.032380952380952
1996-03-11,0.011563763779527
1996-03-12,-0.007784003371781
1996-03-13,0.006864435741264
1996-03-14,0.00438359223808
1996-03-15,-0.00066175247857
1996-03-18,0.01924832748538
1996-03-19,-0.00215121646271
1996-03-20,-0.001197432693266
1996-03-21,-0.0023994712238
1996-03-22,0.002645223579314
1996-03-25,-0.001918466788355
1996-03-26,0.004805385944226
1996-03-27,-0.009085757728094
1996-03-28,0.003861003861004
1996-03-29,-0.004807692307692
1996-04-01,0.011594202898551
1996-04-02,0.001910219675263
1996-04-03,0
1996-04-04,-0.000715317445186
1996-04-08,-0.017171482298217
1996-04-09,-0.00388255416528
1996-04-10,-0.017782839019815
1996-04-11,-0.001241285714286
1996-04-12,0.012664943035084
1996-04-15,0.008338211545433
1996-04-16,0.002918287937743
1996-04-17,-0.002425652764306
1996-04-18,0.001459260318379
1996-04-19,0.002426361165049
1996-04-22,0.007748190383017
1996-04-23,0.003123147187341
1996-04-24,-0.003591653525701
1996-04-25,0.004566138461538
1996-04-26,0.00215479169201
1996-04-29,0
1996-04-30,-0.000716683858644
1996-05-01,0.002150079609299
1996-05-02,-0.0171673958588
1996-05-03,-0.00145478237133
1996-05-06,-0.000971817298348
1996-05-07,-0.004135424124514
1996-05-08,0.012454586710405
1996-05-09,-0.000723944634737
1996-05-10,0.009897396123808
1996-05-13,0.015056198852773
1996-05-14,0.006122774142024
1996-05-15,-0.001169793990624
1996-05-16,0.002108371134021
1996-05-17,0.005377947139663
1996-05-20,0.00674384372093
1996-05-21,-0.001386785410337
1996-05-22,0.009485290339221
1996-05-23,-0.004125433547204
1996-05-24,0.003911307240486
1996-05-28,-0.010084815276769
1996-05-29,-0.006714183991153
1996-05-30,0.005128999859573
1996-05-31,-0.007421150278293
1996-06-03,0.002803738317757
